,Time,Price,Volume
334,2021-07-20 14:02:09,1396.8,306248.0
335,2021-07-20 14:02:05,1396.6,306201.0
336,2021-07-20 14:02:01,1396.6,306112.0
337,2021-07-20 14:01:57,1396.6,306062.0
338,2021-07-20 14:01:52,1396.0,305988.0
339,2021-07-20 14:01:48,1395.9,305908.0
340,2021-07-20 14:01:44,1396.0,305727.0
341,2021-07-20 14:01:39,1395.5,305587.0
342,2021-07-20 14:01:34,1396.0,305451.0
343,2021-07-20 14:01:30,1395.2,305393.0
344,2021-07-20 14:01:26,1395.5,305173.0
345,2021-07-20 14:01:22,1396.0,305049.0
346,2021-07-20 14:01:17,1396.0,304912.0
347,2021-07-20 14:01:12,1395.3,304858.0
348,2021-07-20 14:01:04,1396.1,304376.0
349,2021-07-20 14:01:00,1395.5,304039.0
350,2021-07-20 14:00:50,1395.8,303868.0
351,2021-07-20 14:00:46,1395.5,303704.0
352,2021-07-20 14:00:42,1396.0,303575.0
353,2021-07-20 14:00:37,1396.0,303555.0
354,2021-07-20 14:00:32,1396.1,303417.0
355,2021-07-20 14:00:28,1396.0,303240.0
356,2021-07-20 14:00:20,1397.0,303042.0
357,2021-07-20 14:00:16,1396.2,302863.0
358,2021-07-20 14:00:12,1397.6,302787.0
359,2021-07-20 14:00:07,1397.0,302755.0
360,2021-07-20 14:00:02,1398.0,302268.0
361,2021-07-20 13:59:57,1397.7,302128.0
362,2021-07-20 13:59:48,1398.5,301730.0
363,2021-07-20 13:59:44,1398.5,301545.0
364,2021-07-20 13:59:39,1398.8,301347.0
365,2021-07-20 13:59:34,1398.5,301280.0
366,2021-07-20 13:59:30,1398.2,301110.0
367,2021-07-20 13:59:21,1398.4,300958.0
368,2021-07-20 13:59:17,1397.5,300885.0
369,2021-07-20 13:59:12,1397.5,300206.0
370,2021-07-20 13:59:03,1397.7,299989.0
371,2021-07-20 13:59:00,1397.5,299693.0
372,2021-07-20 13:58:51,1397.7,299315.0
373,2021-07-20 13:58:47,1397.3,299159.0
374,2021-07-20 13:58:38,1397.3,298535.0
375,2021-07-20 13:58:34,1397.3,297934.0
376,2021-07-20 13:58:30,1397.4,297584.0
377,2021-07-20 13:58:21,1397.3,297308.0
378,2021-07-20 13:58:16,1397.0,296705.0
379,2021-07-20 13:58:12,1397.0,296616.0
380,2021-07-20 13:58:08,1396.2,295872.0
381,2021-07-20 13:58:03,1396.4,295685.0
382,2021-07-20 13:57:59,1395.4,295485.0
383,2021-07-20 13:57:54,1395.4,295046.0
384,2021-07-20 13:57:49,1394.6,294626.0
385,2021-07-20 13:57:45,1394.1,294385.0
386,2021-07-20 13:57:40,1394.5,294232.0
387,2021-07-20 13:57:36,1394.1,294118.0
388,2021-07-20 13:57:31,1394.2,293993.0
389,2021-07-20 13:57:26,1394.0,293791.0
390,2021-07-20 13:57:22,1394.5,293478.0
391,2021-07-20 13:57:18,1395.0,293217.0
392,2021-07-20 13:57:14,1395.2,292789.0
393,2021-07-20 13:57:09,1395.0,292537.0
394,2021-07-20 13:57:05,1395.5,292150.0
395,2021-07-20 13:57:00,1395.0,291784.0
396,2021-07-20 13:56:56,1394.9,291444.0
397,2021-07-20 13:56:52,1395.0,291169.0
398,2021-07-20 13:56:48,1394.9,290838.0
399,2021-07-20 13:56:43,1394.0,290501.0
400,2021-07-20 13:56:39,1393.0,290193.0
401,2021-07-20 13:56:34,1392.6,289718.0
402,2021-07-20 13:56:29,1391.4,289474.0
403,2021-07-20 13:56:24,1391.4,289337.0
404,2021-07-20 13:56:20,1390.2,289142.0
405,2021-07-20 13:56:16,1389.9,288896.0
406,2021-07-20 13:56:12,1390.0,288806.0
407,2021-07-20 13:56:08,1389.4,288626.0
408,2021-07-20 13:56:04,1389.9,288574.0
409,2021-07-20 13:56:00,1389.5,288411.0
410,2021-07-20 13:55:56,1389.4,288196.0
411,2021-07-20 13:55:51,1390.0,288024.0
412,2021-07-20 13:55:47,1389.5,287960.0
413,2021-07-20 13:55:42,1388.4,287787.0
414,2021-07-20 13:55:38,1388.8,287621.0
